"round_date","round_no","hole_no","shot_no","putt","completed","left_to_pin_before","left_to_pin_after","penalty","player_name","name","course_id","start_tee","score","par","yards","lie_after","lie_before","club","direction"
2016-11-11,2,14,1,NA,TRUE,21456,9864,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,601,"Fairway","Tee","driver","center"
2016-11-11,2,14,5,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,601,"Hole","Green","putter","center"
2016-11-11,2,14,2,NA,TRUE,9864,1260,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,601,"Greenside Bunker","Fairway","fw wood","left"
2016-11-11,2,14,3,NA,TRUE,1260,180,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,601,"Intermediate Rough","Greenside Bunker","wedge","long"
2016-11-11,2,18,3,TRUE,TRUE,144,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,502,"Green","Green","putter","right"
2016-11-11,2,18,1,NA,TRUE,17820,6552,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,502,"Rough","Tee","driver","left"
2016-11-11,2,18,4,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,502,"Hole","Green","putter","center"
2016-11-11,2,18,2,NA,TRUE,6552,144,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,502,"Green","Rough","iron","center"
2016-11-11,2,13,1,NA,TRUE,15840,6588,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,4,444,"Fairway","Tee","driver","center"
2016-11-11,2,13,3,TRUE,TRUE,108,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,4,444,"Hole","Green","putter","center"
2016-11-11,2,13,2,NA,TRUE,6588,108,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,4,444,"Green","Fairway","iron","center"
2016-11-11,2,12,1,NA,TRUE,7992,324,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,219,"Intermediate Rough","Tee","iron","right"
2016-11-11,2,12,3,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,219,"Hole","Green","putter","center"
2016-11-11,2,15,3,FALSE,TRUE,288,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Green","Fairway","wedge","center"
2016-11-11,2,15,1,NA,TRUE,16704,5256,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Intermediate Rough","Tee","driver","right"
2016-11-11,2,15,4,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Hole","Green","putter","center"
2016-11-11,2,15,2,NA,TRUE,5256,288,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Fairway","Intermediate Rough","wedge","short"
2016-11-11,2,16,1,NA,TRUE,7380,468,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,211,"Green","Tee","iron","center"
2016-11-11,2,16,3,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,211,"Hole","Green","putter","center"
2016-11-11,2,16,2,TRUE,TRUE,468,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,211,"Green","Green","putter","right"
2016-11-12,3,1,1,NA,TRUE,15660,5580,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,4,441,"Fairway","Tee","driver","center"
2016-11-12,3,1,3,TRUE,TRUE,72,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,4,441,"Hole","Green","putter","center"
2016-11-12,3,1,2,NA,TRUE,5580,72,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,4,441,"Green","Fairway","iron","center"
2016-11-12,3,8,3,NA,TRUE,360,60,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,492,"Green","Greenside Bunker","wedge","center"
2016-11-12,3,8,2,NA,TRUE,6660,360,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,492,"Greenside Bunker","Fairway","iron","right"
2016-11-12,3,8,1,NA,TRUE,17460,6660,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,492,"Fairway","Tee","driver","center"
2016-11-12,3,8,4,TRUE,TRUE,60,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,492,"Hole","Green","putter","center"
2016-11-12,3,5,6,NA,TRUE,5076,108,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,8,4,491,"Green","Fairway","wedge","center"
2016-11-12,3,5,3,NA,TRUE,5400,NA,FALSE,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,8,4,491,"Other","Other","wedge","center"
2016-11-12,3,5,5,NA,TRUE,5400,5076,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,8,4,491,"Fairway","Other","wedge","center"
2016-11-12,3,5,1,NA,TRUE,17496,NA,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,8,4,491,"Other","Tee","driver","right"
2016-11-12,3,5,8,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,8,4,491,"Hole","Green","putter","center"
2016-11-12,3,5,7,TRUE,TRUE,108,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,8,4,491,"Green","Green","putter","right"
2016-11-12,3,2,3,NA,TRUE,1332,324,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,569,"Rough","Rough","wedge","short"
2016-11-12,3,2,1,NA,TRUE,20160,9936,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,569,"Intermediate Rough","Tee","driver","right"
2016-11-12,3,2,5,TRUE,TRUE,48,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,569,"Hole","Green","putter","center"
2016-11-12,3,2,4,NA,TRUE,324,48,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,569,"Green","Rough","wedge","center"
2016-11-12,3,2,2,NA,TRUE,9936,1332,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,5,569,"Rough","Intermediate Rough","fw wood","short"
2016-11-12,3,6,1,NA,TRUE,15120,5436,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,424,"Fairway","Tee","driver","center"
2016-11-12,3,6,4,TRUE,TRUE,36,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,424,"Hole","Green","putter","center"
2016-11-12,3,6,2,NA,TRUE,5436,480,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,424,"Green","Fairway","iron","center"
2016-11-12,3,6,3,TRUE,TRUE,480,36,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,424,"Green","Green","putter","short"
2016-06-23,1,13,3,FALSE,TRUE,3420,252,NA,"David Horsey","BMW International Open",63,10,5,5,519,"Green","Intermediate Rough","wedge","short"
2016-06-23,1,13,4,TRUE,TRUE,252,12,NA,"David Horsey","BMW International Open",63,10,5,5,519,"Green","Green","putter","long left"
2016-06-23,1,13,5,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,5,5,519,"Hole","Green","putter","center"
2016-06-23,1,13,1,NA,TRUE,18360,9612,NA,"David Horsey","BMW International Open",63,10,5,5,519,"Fairway","Tee","driver","center"
2016-06-23,1,13,2,NA,TRUE,9612,3420,NA,"David Horsey","BMW International Open",63,10,5,5,519,"Intermediate Rough","Fairway","iron","right"
2016-11-12,3,3,1,NA,TRUE,15984,NA,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,4,449,"Rough","Tee","driver","left"
2016-11-12,3,3,6,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,4,449,"Hole","Green","putter","center"
2016-11-12,3,3,5,NA,TRUE,216,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,4,449,"Green","Intermediate Rough","wedge","short"
2016-11-12,3,3,4,NA,TRUE,900,216,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,4,449,"Intermediate Rough","Greenside Bunker","wedge","long"
2016-11-12,3,3,3,NA,TRUE,5940,900,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,4,449,"Greenside Bunker","Rough","iron","long left"
2016-11-12,3,4,1,NA,TRUE,7596,192,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,213,"Green","Tee","iron","center"
2016-11-12,3,4,3,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,213,"Hole","Green","putter","center"
2016-11-12,3,4,2,TRUE,TRUE,192,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,213,"Green","Green","putter","left"
2016-11-12,3,9,1,NA,TRUE,19800,8496,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,596,"Fairway","Tee","driver","center"
2016-11-12,3,9,6,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,596,"Hole","Green","putter","center"
2016-11-12,3,9,4,NA,TRUE,2700,180,FALSE,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,596,"Green","Fairway","wedge","center"
2016-11-12,3,9,5,TRUE,TRUE,180,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,596,"Green","Green","putter","center"
2016-11-12,3,9,2,NA,TRUE,8496,NA,FALSE,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,596,"Water","Fairway","iron","short"
2016-11-12,3,7,3,TRUE,TRUE,84,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,225,"Hole","Green","putter","center"
2016-11-12,3,7,1,NA,TRUE,7812,1080,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,225,"Greenside Bunker","Tee","iron","short"
2016-11-12,3,7,2,FALSE,TRUE,1080,84,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,225,"Green","Greenside Bunker","wedge","center"
2016-11-12,3,10,6,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,547,"Hole","Green","putter","center"
2016-11-12,3,10,1,NA,TRUE,19476,9720,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,547,"Fairway","Tee","driver","center"
2016-11-12,3,10,2,NA,TRUE,9720,612,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,547,"Intermediate Rough","Fairway","fw wood","short"
2016-11-12,3,10,3,NA,TRUE,612,360,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,547,"Rough","Intermediate Rough","wedge","long"
2016-11-12,3,10,4,NA,TRUE,360,144,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,547,"Intermediate Rough","Rough","wedge","center"
2016-11-12,3,10,5,FALSE,TRUE,144,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,547,"Green","Intermediate Rough","wedge","center"
2016-11-12,3,11,1,NA,TRUE,16200,5076,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,458,"Intermediate Rough","Tee","driver","right"
2016-11-12,3,11,4,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,458,"Hole","Green","putter","center"
2016-11-12,3,11,2,NA,TRUE,5076,324,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,458,"Green","Intermediate Rough","iron","center"
2016-11-12,3,11,3,TRUE,TRUE,324,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,458,"Green","Green","putter","left"
2016-11-12,3,12,1,NA,TRUE,7920,756,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,219,"Fairway","Tee","iron","short right"
2016-11-12,3,12,3,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,219,"Hole","Green","putter","center"
2016-11-12,3,12,2,NA,TRUE,756,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,3,3,219,"Green","Fairway","iron","center"
2016-11-12,3,13,1,NA,TRUE,15768,5760,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,4,444,"Rough","Tee","driver","right"
2016-11-12,3,13,5,TRUE,TRUE,132,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,4,444,"Hole","Green","putter","center"
2016-11-12,3,13,2,NA,TRUE,5760,5724,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,4,444,"Fairway","Rough","wedge","center"
2016-11-12,3,13,3,NA,TRUE,5724,540,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,4,444,"Intermediate Rough","Fairway","iron","center"
2016-11-12,3,13,4,NA,TRUE,540,132,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,5,4,444,"Green","Intermediate Rough","wedge","center"
2016-11-12,3,14,3,NA,TRUE,6804,1080,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,601,"Greenside Bunker","Fairway","iron","short right"
2016-11-12,3,14,1,NA,TRUE,21420,10296,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,601,"Rough","Tee","driver","left"
2016-11-12,3,14,6,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,601,"Hole","Green","putter","center"
2016-11-12,3,14,4,NA,TRUE,1080,360,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,601,"Green","Greenside Bunker","wedge","center"
2016-11-12,3,14,2,NA,TRUE,10296,6804,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,601,"Fairway","Rough","iron","center"
2016-11-12,3,14,5,TRUE,TRUE,360,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,6,5,601,"Green","Green","putter","right"
2016-11-12,3,15,1,NA,TRUE,16704,5184,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Fairway","Tee","driver","center"
2016-11-12,3,15,4,TRUE,TRUE,12,1,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Hole","Green","putter","center"
2016-11-12,3,15,2,NA,TRUE,5184,180,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Green","Fairway","wedge","center"
2016-11-12,3,15,3,TRUE,TRUE,180,12,NA,"David Horsey","Nedbank Golf Challenge hosted by Gary Player",47,1,4,4,471,"Green","Green","putter","right"
2016-06-23,1,1,1,NA,TRUE,12672,4644,NA,"David Horsey","BMW International Open",63,10,3,4,357,"Rough","Tee","iron","right"
2016-06-23,1,1,2,FALSE,TRUE,4644,72,NA,"David Horsey","BMW International Open",63,10,3,4,357,"Green","Rough","iron","long"
2016-06-23,1,1,3,TRUE,TRUE,72,1,NA,"David Horsey","BMW International Open",63,10,3,4,357,"Hole","Green","putter","center"
2016-06-23,1,5,2,NA,TRUE,7524,672,NA,"David Horsey","BMW International Open",63,10,5,4,436,"Green","Fairway","iron","right"
2016-06-23,1,5,1,NA,TRUE,15480,7524,NA,"David Horsey","BMW International Open",63,10,5,4,436,"Fairway","Tee","driver","center"
2016-06-23,1,5,3,TRUE,TRUE,672,144,NA,"David Horsey","BMW International Open",63,10,5,4,436,"Green","Green","putter","long"
2016-06-23,1,5,4,TRUE,TRUE,144,12,NA,"David Horsey","BMW International Open",63,10,5,4,436,"Green","Green","putter","left"
2016-06-23,1,5,5,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,5,4,436,"Hole","Green","putter","center"
2016-06-23,1,3,1,NA,TRUE,19440,9936,NA,"David Horsey","BMW International Open",63,10,4,5,547,"Intermediate Rough","Tee","driver","right"
2016-06-23,1,3,3,FALSE,TRUE,4788,96,NA,"David Horsey","BMW International Open",63,10,4,5,547,"Green","Fairway","iron","long"
2016-06-23,1,3,4,TRUE,TRUE,96,1,NA,"David Horsey","BMW International Open",63,10,4,5,547,"Hole","Green","putter","center"
2016-06-23,1,3,2,FALSE,TRUE,9936,4788,NA,"David Horsey","BMW International Open",63,10,4,5,547,"Fairway","Intermediate Rough","iron","center"
2016-06-23,1,2,1,NA,TRUE,15120,5436,NA,"David Horsey","BMW International Open",63,10,4,4,425,"Fairway","Tee","driver","right"
2016-06-23,1,2,2,NA,TRUE,5436,360,NA,"David Horsey","BMW International Open",63,10,4,4,425,"Green","Fairway","iron","short"
2016-06-23,1,2,3,TRUE,TRUE,360,12,NA,"David Horsey","BMW International Open",63,10,4,4,425,"Green","Green","putter","short"
2016-06-23,1,2,4,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,4,4,425,"Hole","Green","putter","center"
2016-06-23,1,6,1,NA,TRUE,15480,6588,NA,"David Horsey","BMW International Open",63,10,5,4,435,"Fairway","Tee","driver","center"
2016-06-23,1,6,3,FALSE,TRUE,360,600,NA,"David Horsey","BMW International Open",63,10,5,4,435,"Green","Greenside Bunker","wedge","long"
2016-06-23,1,6,4,TRUE,TRUE,600,12,NA,"David Horsey","BMW International Open",63,10,5,4,435,"Green","Green","putter","left"
2016-06-23,1,6,5,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,5,4,435,"Hole","Green","putter","center"
2016-06-23,1,6,2,NA,TRUE,6588,360,NA,"David Horsey","BMW International Open",63,10,5,4,435,"Greenside Bunker","Fairway","iron","left"
2016-06-23,1,4,1,NA,TRUE,6660,432,NA,"David Horsey","BMW International Open",63,10,3,3,189,"Green","Tee","iron","long"
2016-06-23,1,4,2,TRUE,TRUE,432,12,NA,"David Horsey","BMW International Open",63,10,3,3,189,"Green","Green","putter","right"
2016-06-23,1,4,3,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,3,3,189,"Hole","Green","putter","center"
2016-06-23,1,7,1,NA,TRUE,20592,10908,NA,"David Horsey","BMW International Open",63,10,5,5,577,"Rough","Tee","driver","right"
2016-06-23,1,7,3,FALSE,TRUE,6444,288,NA,"David Horsey","BMW International Open",63,10,5,5,577,"Green","Fairway","iron","long"
2016-06-23,1,7,4,TRUE,TRUE,288,12,NA,"David Horsey","BMW International Open",63,10,5,5,577,"Green","Green","putter","long left"
2016-06-23,1,7,5,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,5,5,577,"Hole","Green","putter","center"
2016-06-23,1,7,2,FALSE,TRUE,10908,6444,NA,"David Horsey","BMW International Open",63,10,5,5,577,"Fairway","Rough","iron","center"
2016-06-23,1,9,2,FALSE,TRUE,7092,1980,NA,"David Horsey","BMW International Open",63,10,4,4,469,"Intermediate Rough","Fairway Bunker","iron","left"
2016-06-23,1,9,1,NA,TRUE,16740,7092,NA,"David Horsey","BMW International Open",63,10,4,4,469,"Fairway Bunker","Tee","driver","right"
2016-06-23,1,9,3,FALSE,TRUE,1980,84,NA,"David Horsey","BMW International Open",63,10,4,4,469,"Green","Intermediate Rough","wedge","long left"
2016-06-23,1,9,4,TRUE,TRUE,84,1,NA,"David Horsey","BMW International Open",63,10,4,4,469,"Hole","Green","putter","center"
2016-06-23,1,8,1,NA,TRUE,8136,216,NA,"David Horsey","BMW International Open",63,10,2,3,215,"Green","Tee","hybrid","long"
2016-06-23,1,8,2,TRUE,TRUE,216,1,NA,"David Horsey","BMW International Open",63,10,2,3,215,"Hole","Green","putter","center"
2016-06-23,1,10,1,NA,TRUE,14760,6228,NA,"David Horsey","BMW International Open",63,10,5,4,417,"Rough","Tee","driver","right"
2016-06-23,1,10,3,FALSE,TRUE,1764,252,NA,"David Horsey","BMW International Open",63,10,5,4,417,"Green","Rough","wedge","short"
2016-06-23,1,10,4,TRUE,TRUE,252,24,NA,"David Horsey","BMW International Open",63,10,5,4,417,"Green","Green","putter","short"
2016-06-23,1,10,2,FALSE,TRUE,6228,1764,NA,"David Horsey","BMW International Open",63,10,5,4,417,"Rough","Rough","iron","short right"
2016-06-23,1,10,5,TRUE,TRUE,24,1,NA,"David Horsey","BMW International Open",63,10,5,4,417,"Hole","Green","putter","center"
2016-06-23,1,16,1,NA,TRUE,6588,576,NA,"David Horsey","BMW International Open",63,10,4,3,194,"Green Fringe","Tee","iron","right"
2016-06-23,1,16,2,FALSE,TRUE,576,168,NA,"David Horsey","BMW International Open",63,10,4,3,194,"Green","Green Fringe","putter","long"
2016-06-23,1,16,3,TRUE,TRUE,168,24,NA,"David Horsey","BMW International Open",63,10,4,3,194,"Green","Green","putter","long right"
2016-06-23,1,16,4,TRUE,TRUE,24,1,NA,"David Horsey","BMW International Open",63,10,4,3,194,"Hole","Green","putter","center"
2016-06-23,1,18,1,NA,TRUE,16092,6840,NA,"David Horsey","BMW International Open",63,10,4,4,456,"Fairway","Tee","driver","center"
2016-06-23,1,18,3,FALSE,TRUE,756,24,NA,"David Horsey","BMW International Open",63,10,4,4,456,"Green","Rough","wedge","short left"
2016-06-23,1,18,4,TRUE,TRUE,24,1,NA,"David Horsey","BMW International Open",63,10,4,4,456,"Hole","Green","putter","center"
2016-06-23,1,18,2,FALSE,TRUE,6840,756,NA,"David Horsey","BMW International Open",63,10,4,4,456,"Rough","Fairway","iron","left"
2016-06-23,1,15,1,NA,TRUE,18324,8640,NA,"David Horsey","BMW International Open",63,10,4,5,519,"Fairway","Tee","driver","center"
2016-06-23,1,15,2,NA,TRUE,8640,216,NA,"David Horsey","BMW International Open",63,10,4,5,519,"Green","Fairway","fw wood","right"
2016-06-23,1,15,3,TRUE,TRUE,216,12,NA,"David Horsey","BMW International Open",63,10,4,5,519,"Green","Green","putter","right"
2016-06-23,1,15,4,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,10,4,5,519,"Hole","Green","putter","center"
2016-06-23,1,12,1,NA,TRUE,16776,6984,NA,"David Horsey","BMW International Open",63,10,4,4,465,"Fairway","Tee","driver","center"
2016-06-23,1,12,3,FALSE,TRUE,324,132,NA,"David Horsey","BMW International Open",63,10,4,4,465,"Green","Fairway","wedge","long"
